,,,freq,Time frequency,iccs,International classification of crime for statistical purposes (ICCS),unit,Unit of measure,geo,Country Name,Year,Time,Crime_value,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2019,,1.5,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2020,,1.72,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2021,,1.7,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2022,,1.5,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2023,,1.15,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,FR,France,2008,,1.52,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,FR,France,2009,,1.25,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,FR,France,2010,,1.23,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,FR,France,2011,,1.35,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,FR,France,2012,,1.25,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,FR,France,2013,,1.22,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,FR,France,2014,,1.16,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,FR,France,2015,,1.32,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,FR,France,2016,,1.17,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,FR,France,2017,,1.06,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,FR,France,2018,,1.04,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,FR,France,2019,,1.12,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,FR,France,2020,,1.03,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,FR,France,2021,,1.08,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,FR,France,2022,,1.21,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,FR,France,2023,,1.3,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2008,,1.65,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2009,,1.14,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2010,,1.44,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2011,,1.14,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2012,,1.19,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2013,,1.08,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2014,,0.85,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2015,,0.88,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2016,,1.05,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2017,,1.11,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2018,,0.58,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2019,,0.81,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2020,,0.99,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2021,,0.82,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2022,,0.8,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2023,,0.68,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2008,,1.46,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2009,,1.39,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2010,,1.33,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2011,,1.42,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2012,,1.14,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2013,,1.39,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2014,,1.31,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2015,,2.05,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2016,,0.93,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2017,,0.87,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2018,,0.85,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2019,,0.59,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2020,,0.79,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2021,,0.69,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2022,,0.88,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2023,,0.72,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2008,,1.14,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2009,,1.17,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2010,,1.21,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2011,,0.92,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2012,,1.13,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2013,,1.11,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2014,,1.15,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2015,,0.64,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2016,,0.72,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2017,,0.82,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2018,,0.81,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2019,,0.65,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2020,,0.64,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2021,,0.43,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2022,,0.87,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2023,,0.64,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2008,,0,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2009,,0.31,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2010,,0.63,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2011,,0.94,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2012,,0.31,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2013,,0.31,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2014,,0.61,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2015,,0.91,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2016,,0.3,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2017,,0.89,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2018,,0.57,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2019,,0.28,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2020,,0.82,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2021,,0.54,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2022,,1.06,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2023,,1.29,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2008,,1.05,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2009,,1,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2010,,0.89,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2011,,0.93,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2012,,0.89,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2013,,0.85,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2014,,0.8,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2015,,0.77,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2016,,0.67,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2017,,0.62,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2018,,0.59,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2019,,0.53,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2020,,0.48,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2021,,0.51,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2022,,0.55,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2023,,0.57,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2008,,2.83,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2009,,0,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2010,,2.79,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2011,,0,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2012,,0,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2013,,0,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2014,,2.69,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2015,,0,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2016,,0,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2017,,2.64,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2018,,2.62,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2019,,0,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2020,,2.58,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2022,,0,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2023,,0,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2008,,8.9,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2009,,7.54,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2010,,6.33,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2011,,6.19,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2012,,6.03,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2013,,5.79,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2014,,5.27,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2015,,5.75,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2016,,4.92,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2017,,3.97,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2018,,3.45,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2019,,3.01,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2020,,3.54,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2021,,2.5,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2022,,2.21,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2023,,2.41,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2008,,1.45,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2009,,1.01,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2010,,1.59,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2011,,0.78,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2012,,0.57,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2013,,0.37,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2014,,0.73,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2015,,0.89,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2016,,0.87,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2017,,0.34,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2018,,0.5,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2019,,0.65,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2020,,0.32,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2021,,0.47,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2022,,1.39,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2023,,0.61,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2008,,4.52,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2009,,4.99,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2010,,3.3,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2011,,3.33,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2012,,4.74,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2013,,3.41,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2014,,3.85,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2015,,4.08,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2016,,5.64,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2017,,5.59,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2018,,5.22,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2019,,4.74,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2020,,4.88,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2021,,5.18,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2022,,4.05,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2023,,4.2,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2008,,3.57,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2009,,1.62,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2010,,2.1,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2011,,3.07,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2012,,2.42,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2013,,1.45,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2014,,3.06,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2015,,2.73,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2016,,3.86,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2017,,1.77,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2018,,2.09,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2019,,3.38,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2020,,2.57,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2021,,2.26,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2022,,1.13,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2023,,0.81,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2008,,1.71,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2009,,1.71,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2010,,1.9,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2011,,1.31,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2012,,1.36,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2013,,0.97,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2014,,1.21,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2015,,1.01,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2016,,0.82,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2017,,1.21,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2019,,1.06,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2020,,0.48,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2021,,0.63,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2022,,0.98,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2023,,1.26,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2008,,1.47,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2009,,0.97,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2010,,0.97,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2011,,0.72,,,,,
,,,A,Annual,ICCS0101,Intentional homicide,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2012,,2.39,,,,,
